dataset_id,LSE_kmeans,LSE_dbscan,LSE_agg,LSE_gmm,LSE_autoenc,LSE_dictlearn,best_method,gt_accuracy,dl2_k4_mean,dl2_k4_var,dl2_k4_sparsity,dl2_k4_l1_p10,dl2_k4_l1_p50,dl2_k4_l1_p90,dl2_k4_peak,dl2_k4_recon_mean,dl2_k4_recon_cv,dl2_k8_mean,dl2_k8_var,dl2_k8_sparsity,dl2_k8_l1_p10,dl2_k8_l1_p50,dl2_k8_l1_p90,dl2_k8_peak,dl2_k8_recon_mean,dl2_k8_recon_cv,dl2_k16_mean,dl2_k16_var,dl2_k16_sparsity,dl2_k16_l1_p10,dl2_k16_l1_p50,dl2_k16_l1_p90,dl2_k16_peak,dl2_k16_recon_mean,dl2_k16_recon_cv
44232,0.7242,0.8083,0.8107,1.0142,0.7851,,gmm,0.6186,,,,,,,,,,,,,,,,,,,,,,,,,,,
42544,0.5474,0.1471,0.4493,0.5392,0.4657,0.4493,kmeans,0.85,0.05283359078244795,1.3631855970317248,0.5318396226415094,0.2639479829992535,1.4881720554646578,3.627440334998138,9.175679166295994,1.5172048712938162,0.3202682660852173,0.033325200726333194,0.7385163037098913,0.7063679245283019,0.5772714872465191,1.7963359146244522,3.8583332732834883,6.115990306110314,1.1360438842044278,0.3150759605070758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46745,0.5008,0.4348,,0.5603,0.6688,0.3778,autoenc,1.0,0.023650913228126777,1.8094024595412666,0.4228854166666667,0.6983689750049586,2.8572935460213804,4.782305817680206,3.813957172315063,2.101611438892183,0.2014407589378218,-0.06474136723599276,1.1462011038770912,0.61625,2.701630986126623,3.594447711491905,4.754593143303257,3.8785364481836693,1.3298408787507903,0.3533000133542785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044,0.5557,0.488,0.5748,0.5984,0.5517,0.4895,gmm,0.692,-0.014093359730403847,1.8080127182017558,0.37034179240969367,0.6575850495027461,2.0730587469479747,5.262332821613027,16.243095243310805,4.2003063122475135,0.3676415486097056,-0.0335969248927759,1.4910584242954659,0.41578074988568814,1.6937175941630946,3.75993833712798,8.179664706974261,13.80751125454973,3.4882100948670307,0.33397240459660915,0.036410429442772264,1.0300191091967006,0.5945644718792867,2.9171012229467927,5.556723806531042,10.905686725321852,10.989023242131971,2.4974514836691553,0.29185579794908717
46560,0.6021,0.4564,,0.4891,0.458,0.4568,kmeans,0.7298,-0.031869001570090476,0.9821292608497287,0.79160625,0.0,0.7261257738568826,2.413774716668626,9.758761625885082,4.567164001680578,0.22225312300442931,0.038578548014033785,0.8438548346170621,0.782203125,0.20130749461134836,1.6085438312944962,3.7083161619356115,8.942605005435171,4.217471205631757,0.11848107413792353,-0.00583707224519637,0.6312284327448747,0.5965203125,2.8022452555513913,4.7640214870613695,7.584869276966876,6.400695706167823,3.3409309243344913,0.16408207683077614
46331,0.3503,0.2217,0.2893,0.3341,0.2567,0.2366,kmeans,0.8593,0.006441099201588624,5.2370598154721835,0.37652439024390244,0.9628482484821397,3.374626164820654,9.062634759790466,11.944397323861415,6.540664749037312,0.3426515085629332,0.0747226225280317,3.6131428333287996,0.5030487804878049,1.9053078857318848,4.775639105954637,11.29716255108932,10.386498496583005,5.7083993787636125,0.3873549303540747,0.04647431230492581,2.5361581179478927,0.7046493902439024,2.7870092820593597,6.403133665341689,12.446256288380805,10.330971918986938,4.5728466043263705,0.3666500163644004
40994,1.3333,1.0,0.9798,1.0303,0.9192,0.9899,kmeans,0.5,-0.0007916378130821668,0.5189936671934599,0.42824074074074076,0.3153143065863519,1.5369972944538886,3.07021027768419,3.0595147524574973,3.743006414571801,0.14681268217906035,0.002343060610479003,0.4988794842920001,0.4322916666666667,1.452225481704887,3.20301820808519,4.882693057297799,3.0211776121915044,3.245317452398905,0.17484745006339283,-0.001492456976120504,0.46050431795167673,0.4513888888888889,4.29403616865372,5.958017169509953,7.543630003034526,3.04963715260891,2.12394191447199,0.1720463585486129
60,0.5913,0.5913,0.6209,0.6019,0.5997,0.4156,agg,0.8554,0.0668439878499943,1.682560077899498,0.4288125,1.5845603957679932,3.040818570314811,4.777719663704458,5.165497937688043,5.27726307622211,0.12189448210462046,0.011640557333289642,1.0108966515149813,0.4129375,2.713252166828947,4.667946115430288,7.029330375837696,4.880899019483056,4.916374481706493,0.1247668476214115,0.0013219047020919987,0.6882945896988563,0.43871875,4.871392040930887,7.450874421723743,10.62436077214631,4.634678679040725,4.238098190005186,0.12577863404820036
44463,0.6489,0.6426,0.7022,0.6144,0.6771,0.6865,agg,0.7975,0.1696383413504276,4.812286417075739,0.305625,1.1281990157847985,3.8176486587902634,8.389897193085739,18.513169960696374,7.638275733643528,0.536269030377396,0.1573059950286652,3.630993293590707,0.4896875,2.4693178086600014,5.368017244083632,12.213697545492705,13.860980430931624,6.867177070312687,0.5867946191723807,0.14473933323026336,2.638489616890232,0.7012890625,2.8850747916201342,6.8161548271186865,15.304992283843061,17.165493714857234,6.138157329651432,0.5393751421732048
1559,1.0667,0.6667,0.9667,1.6778,1.7,0.4333,autoenc,0.375,-0.0008154663515485443,0.675564082585255,0.4107142857142857,0.7227417802335017,2.0713740337127886,2.892430559414972,2.79152174533741,2.018476515711586,0.239213235913195,0.021086589302202356,0.4664087165575021,0.5729166666666666,1.9187034805833882,2.638879763688056,3.5685935873028645,2.557001391611495,1.4856210853560659,0.24537814713196965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
