dataset_id,LSE_kmeans,LSE_dbscan,LSE_agg,LSE_gmm,LSE_autoenc,LSE_dictlearn,best_method,gt_accuracy,n_instances,n_features,n_classes,skewness_mean,kurtosis_mean,mean_abs_pearson,hopkins,intrinsic_dim_ratio,pca_var_pc1,pca_top3_var,pca_entropy,pairwise_dist_mean,pairwise_dist_cv,pairwise_dist_p90,knn5_dist_mean,knn5_dist_cv,knn5_dist_p90,feature_sparsity,high_corr_frac,corr_dispersion,dl_mean_0,dl_mean_1,dl_mean_2,dl_mean_3,dl_var_0,dl_var_1,dl_var_2,dl_var_3
44507,0.5064,0.3024,0.4789,0.5294,0.3293,0.425,gmm,0.788,1552.0,27.0,7.0,1.2817170952124124,5.334154380780415,0.273874073110077,0.9999999999995646,0.4444444444444444,0.3505404027985766,0.576579549956487,0.6808733611826105,6.982604074583715,0.3386220427527113,10.01554214023568,2.0668845120061468,0.4864613470230197,3.196203310439054,0.004033027873234,0.0569800569800569,0.2477003552002395,0.3974107150165429,-0.0988396357298428,0.0079920083913113,0.1894306490461175,5.269089597791957,1.3944995452213842,1.154050441625542,0.9171307484053032
44227,0.6623,0.7086,0.6589,0.6623,0.6689,0.7285,dictlearn,0.755,1600.0,28.0,2.0,4.101762262912933,48.92171508938827,0.088471993709345,0.9999999999999996,0.7142857142857143,0.1259748285605292,0.3103995918613724,0.8942214732838777,6.966431598055489,0.3536565533121968,8.999304462181593,2.339046469913595,0.7895480907766634,4.208272759538627,0.0027232142857142,0.0079365079365079,0.1333299054196383,-0.3582721139730928,0.1067052060084557,0.2881451574938983,0.1258140648808235,0.9676617199110552,1.1177144001758177,0.8809602459283447,1.468556418453819
44624,0.6813,0.1062,0.6684,0.6269,0.6865,0.5881,autoenc,0.965,1600.0,100.0,10.0,0.3480441835461302,0.5588897020221966,0.253561547065102,1.0,0.26,0.2296561580170258,0.5058215918477249,0.5975471073810624,13.80477171680765,0.2183228212034366,17.467980096791173,5.469293185745762,0.2189852213822498,7.012469368994403,0.0085125,0.0175757575757575,0.1944485948925561,-0.0548191841155062,-0.1408794895637479,-0.0814618940117134,-0.0083348757167813,10.470985823455512,10.123845352535136,8.514667728222104,9.221256524321817
41168,0.7388,0.4932,,0.5904,0.6531,0.5662,kmeans,0.5069,66986.0,54.0,4.0,1.5005166024405394,21.178141662289217,0.0536889976188929,1.0,0.7222222222222222,0.1401989342973812,0.2762017550647455,0.8895793852959228,10.064293589855188,0.2778659026724374,11.945283217415502,5.7576107697735655,0.1303766399414007,6.597123501795531,0.009603720401499,0.0125786163522012,0.1473045978772835,0.0232784863715847,-0.117989529993562,0.0323642563295652,0.1769328088832718,2.315115955962114,1.7545673104848778,1.1489533617383825,3.0842146782390936
1465,0.7801,0.4255,0.8652,0.617,0.6738,0.227,agg,0.3917,84.0,9.0,6.0,0.0713180196937007,1.1926495002949276,0.1252650654757065,0.5175210349333809,1.0,0.2101394500683724,0.5119075839087233,0.9581932260533744,4.168912285771635,0.2194571742196149,5.310232822877513,2.763172175098956,0.1641610919288017,3.392223963641651,0.0066137566137566,0.0,0.0908739226630096,0.0551406447834395,-0.0373694662529208,0.0277154597455948,0.0659865791286209,0.4472159489044255,0.2567643775385922,0.3039933406997728,0.2671278484113616
830,0.9798,0.5294,0.9467,0.9632,0.9301,0.4026,kmeans,0.9444,200.0,10.0,2.0,0.1167000921148421,1.0654850050570115,0.1103217038817593,0.9433406002865036,0.8,0.2429095630556087,0.5114017305656319,0.9059019547000416,4.370264310563409,0.228966923313706,5.678039333498873,2.5446003477178585,0.1082043567941355,2.916073097382584,0.006,0.0222222222222222,0.1790258705444203,0.0274714429675407,0.0016537802271338,0.0367469678320201,0.0192484667868727,0.4992510828643304,0.3331111807374652,0.3313673351363865,0.3568563269518682
44744,0.5119,0.5437,0.5418,0.6762,0.5787,0.503,gmm,1.0,1600.0,9.0,5.0,6.849333810651775,242.37138474684312,0.1960405119506823,0.9999510065778332,0.6666666666666666,0.3527771172562642,0.672988906930772,0.7642009119536783,3.3118115073747703,0.8941855833797919,6.16636383237798,0.5223136350521626,2.933041133863226,0.7363450467222721,0.083125,0.0833333333333333,0.2734818615805797,-0.3648926931978504,0.0203657961412407,-0.017246828462855,0.0114582719270858,1.5828296828287804,0.9451261226986216,0.5293822437086853,0.8925389269093894
44701,0.6012,0.1208,0.6012,0.4985,0.4834,0.5287,kmeans,0.8275,1600.0,100.0,10.0,3.6621941911954834,77.89869185138049,0.2169784119603172,1.0,0.61,0.2513674635318295,0.446644784482659,0.7188655302482361,13.376514264980182,0.3393244100921682,17.93496355312817,6.172666528089442,0.5124320571460562,9.11882571264,0.00354375,0.0068686868686868,0.1955808672994093,0.027799880824639,-0.4028961755343943,-0.3167289305258131,0.4166747127948901,15.736312330676029,5.632953591457772,5.471996810521947,3.870060881737464
46553,0.9536,0.5887,,0.9536,0.6116,0.5767,kmeans,0.8685,36000.0,27.0,2.0,3.468241026372896,110.44708096600776,0.062264476199514,1.0,0.6666666666666666,0.1093084892926447,0.2753812696106908,0.8891537303553991,7.0823202331463735,0.2755756546573625,8.58632295112042,1.639599371220365,0.5118258465365179,2.4833548244452963,0.0061244855967078,0.017094017094017,0.1366945940512449,0.1189698924695118,-0.0078917670211162,-0.0002787310132789,0.0492849022687241,1.0084348710521875,0.8371556137686503,0.5553486881307799,0.8990846899319831
694,0.4022,0.5413,0.4152,0.6152,0.4304,0.3725,gmm,0.9127,248.0,8.0,9.0,0.2706492599605751,0.9171433460202616,0.7102259787287476,0.9999999950521948,0.375,0.8094243343322923,0.9925035876585973,0.3068555480321213,3.519944590459635,0.5446018341761067,5.880173501017445,0.4707089933058879,0.3877456780729438,0.7049768054574934,0.0015120967741935,0.6071428571428571,0.3506993757894606,-0.1062024786876498,0.1060008336662673,0.1912090943291068,0.0752584428458506,0.5267645851836348,0.6877192550620478,0.9622551393887824,0.5933285623508442
44232,0.7242,0.8083,0.8107,1.0142,0.7851,,gmm,0.6186,2666.0,3404.0,2.0,,,,,0.7429494712103408,0.0014507540535037,0.0037509432234108,0.9985206152898908,74.00412669477595,0.0024769918281013,74.22358265073004,73.17960475487969,0.0008211593800654,73.26780840800535,0.1959728328086722,1.381237886112102e-06,0.0036897051594871,,,,,,,,
