dataset_id,LSE_kmeans,LSE_dbscan,LSE_agg,LSE_gmm,LSE_autoenc,LSE_dictlearn,best_method,gt_accuracy,n_instances,n_features,n_classes,skewness_mean,kurtosis_mean,mean_abs_pearson,hopkins,intrinsic_dim_ratio,pca_var_pc1,pca_top3_var,pca_entropy,pairwise_dist_mean,pairwise_dist_cv,pairwise_dist_p90,knn5_dist_mean,knn5_dist_cv,knn5_dist_p90,feature_sparsity,high_corr_frac,corr_dispersion,ae_mean_0,ae_mean_1,ae_mean_2,ae_mean_3,ae_var_0,ae_var_1,ae_var_2,ae_var_3
40994,1.3333,1.0,0.9798,1.0303,0.9192,0.9899,kmeans,0.5,432.0,18.0,2.0,0.0248831094770477,1.202034471788146,0.019648467064193,0.5827759118728629,0.9444444444444444,0.0641578640822877,0.189808038449861,0.9982438048144248,5.949434245201875,0.139393467718765,7.006326675038928,4.075116489772817,0.0694353317805756,4.440904162197,0.0060442386831275,0.0,0.0142986620964881,-0.1984528750181198,0.0753215923905372,-0.0928523167967796,0.0869739204645156,1.0765973329544067,1.0688637495040894,0.8357018232345581,1.0247019529342651
60,0.5913,0.5913,0.6209,0.6019,0.5997,0.4156,agg,0.8554,4000.0,40.0,3.0,0.0901293464372585,0.2300818294585604,0.0899591130649418,0.9999999999988094,0.85,0.1992812134829482,0.3086756567359197,0.8981579428620557,8.801264602490058,0.1508177792316716,10.59015017946695,5.692756630903343,0.0721152622184099,6.223364881494827,0.00758125,0.0,0.1732314532770441,-0.1267958730459213,0.1214325577020645,-0.2005963921546936,-0.5857370495796204,1.5082098245620728,2.109729528427124,2.8503663539886475,1.6455354690551758
44463,0.6489,0.6426,0.7022,0.6144,0.6771,0.6865,agg,0.7975,1600.0,104.0,2.0,,,,1.0,0.5288461538461539,0.0903157130517826,0.2139793001345688,0.8364620342899831,12.908183264440408,0.4292894144643335,18.0160462649155,6.634847237824929,0.619460486169785,9.742199422635805,0.050030048076923,0.0082150858849887,0.122126273972562,0.2805306315422058,0.1070732176303863,0.9704353213310242,-0.5627875328063965,21.63007164001465,14.382031440734863,23.938282012939453,20.81609535217285
1559,1.0667,0.6667,0.9667,1.6778,1.7,0.4333,autoenc,0.375,84.0,9.0,4.0,0.0531870363798571,1.1969216104590956,0.1368334199813992,0.460309268070374,1.0,0.2252451814837663,0.5122051206204279,0.955367795170612,4.174176707128767,0.213352434597487,5.281989771051984,2.7695621754066013,0.1294112689972835,3.2800331291051736,0.0039682539682539,0.0,0.086449637988482,0.1821766644716262,-0.0561743453145027,0.0156398862600326,-0.188273400068283,1.280049204826355,0.9368394017219543,0.8093504905700684,0.652140736579895
46840,0.4269,0.223,0.4545,0.4111,0.3691,0.3788,agg,0.927,1688.0,31.0,7.0,4.553368783631965,81.52558956657865,0.0982920874622492,0.9999999999999796,0.6451612903225806,0.1363752325375525,0.3037828122801425,0.8570132773536101,7.092648678077204,0.3964010545602854,10.512418642569754,2.1333087159506725,1.0534837862637572,4.562055273482034,0.0012039443510166,0.0172043010752688,0.1466986646907911,-0.1647225618362426,0.9221367239952089,-0.1124643236398696,-1.5944501161575315,6.144296169281006,15.490588188171388,13.921637535095217,10.05644989013672
1519,0.3922,0.3922,0.3922,0.3922,0.3922,0.3922,kmeans,0.85,93.0,90.0,3.0,3.199802831510272,22.97854237082921,0.1769049253973555,1.0,0.2111111111111111,0.1549218078971576,0.3870676439287732,0.6282099673551497,10.169055242562104,0.8715328155769494,23.059524049166576,5.866484662524659,1.250623224677334,18.357047452445865,0.0352449223416965,0.0162297128589263,0.1992051594833287,0.2194744050502777,0.048343326896429,-0.1746856868267059,0.244384616613388,10.47021770477295,5.918907165527344,6.906991004943848,3.7127535343170166
756,0.9478,0.619,0.9977,0.9728,0.9728,0.5646,agg,0.9545,127.0,15.0,2.0,0.7676842695721278,1.2162616280781748,0.3763041215613391,0.9999981037707244,0.6,0.4709700499917189,0.7392911249627463,0.6572628017799487,5.135112360309413,0.3830306162570703,7.702221506184113,2.480484114369063,0.4070267378599497,3.912415413075895,0.0036745406824146,0.0952380952380952,0.2777861110158575,-0.39549520611763,0.0451405234634876,0.1541314274072647,-0.0037175698671489,0.8878908157348633,1.4590479135513306,2.704803943634033,1.0225783586502075
1477,0.353,0.2621,0.3271,0.422,0.3261,0.3816,gmm,0.9952,11128.0,129.0,6.0,11.504142230798127,816.3636789373368,0.4942016248113411,1.0,0.1007751937984496,0.5382390634798606,0.7486598656745271,0.3766818264871563,12.802620903292802,0.7521028901706437,22.75378674638805,1.1671458713732867,3.539379110385864,1.970687535630772,0.0155129319713105,0.1500726744186046,0.2690642095692164,0.5219948887825012,0.1486765444278717,-0.5319206714630127,0.5204912424087524,6.7820234298706055,9.399274826049805,2.730285167694092,8.842863082885742
1552,0.6615,0.6235,0.6659,0.6615,0.5928,0.606,agg,0.379,880.0,18.0,5.0,0.5587905749688359,1.5262056421468575,0.0784568137850644,0.9919807863700906,0.7222222222222222,0.1475151537414031,0.3542896520294462,0.8899711226508231,5.911972202364362,0.1765587588262313,7.197422668524123,2.944365271552282,0.1713119091455727,3.726089196408363,0.0006313131313131,0.0130718954248366,0.1488923166461005,-0.251295804977417,-0.1960031390190124,-0.1772095710039138,-0.3745476603507995,3.756876230239868,2.7863011360168457,5.214766502380371,2.6651880741119385
44683,0.8384,0.6734,0.8215,0.6902,0.8552,0.6801,autoenc,0.7425,1600.0,100.0,2.0,,,,1.0,0.67,0.160998324149111,0.2575050230261521,0.8636054082337774,13.595072409813518,0.1927733998881804,16.89274207517097,9.697510617757182,0.1409669641806216,11.26057526962626,0.0479375,0.008080808080808,0.1476634586681812,-0.0987989902496337,-0.0540797673165798,0.2743814289569855,-0.0910068154335022,5.327399730682373,2.812295198440552,3.372210741043091,4.100935459136963
