dataset_id,LSE_kmeans,LSE_dbscan,LSE_agg,LSE_gmm,LSE_autoenc,LSE_dictlearn,best_method,gt_accuracy,n_instances,n_features,n_classes,skewness_mean,kurtosis_mean,mean_abs_pearson,hopkins,intrinsic_dim_ratio,pca_var_pc1,pca_top3_var,pca_entropy,pairwise_dist_mean,pairwise_dist_cv,pairwise_dist_p90,knn5_dist_mean,knn5_dist_cv,knn5_dist_p90,feature_sparsity,high_corr_frac,corr_dispersion,md1,md2,md3,md4,md5,md6,md7,md8,md9,md10,md11,md12,md13,md14,md15,md16,md17,md18,md19
44683,0.8384,0.6734,0.8215,0.6902,0.8552,0.6801,autoenc,0.7425,1600.0,100.0,2.0,,,,1.0,0.67,0.160998324149111,0.2575050230261521,0.8636054082337774,13.595072409813518,0.1927733998881804,16.89274207517097,9.697510617757182,0.1409669641806216,11.26057526962626,0.0479375,0.008080808080808,0.1476634586681812,0.221827879237877,0.0066255339556959,0.0813973829781763,1.460950831874214,4.326133423930134,0.0172912757973733,0.4398420888055034,0.4001540025015634,0.1087210756722951,0.0253205128205128,0.006478267667292,0.0009263602251407,0.0011436835522201,0.0001180425265791,4.690431519699812e-06,0.7477360850531583,0.2092714196372733,0.0292698561601,0.0137226391494684
44073,0.6451,0.5888,0.6082,0.7137,0.7269,0.6856,autoenc,0.8498,10700.0,10.0,2.0,0.9963482869302546,3.696627822029383,0.2780406877584249,0.9999997745957708,0.7,0.4261737464514152,0.6792906054303911,0.7717113142117156,3.947666298329669,0.5184938999367088,6.6532235084871125,0.8931482832779685,0.5877826259594621,1.5970624913625775,0.0073551401869158,0.0666666666666666,0.2739896362559126,0.213267092154519,0.0112587843271661,0.1061074188130413,1.188393965634249,1.9797933942000412,0.1034008401680336,0.4321400280056011,0.2814082816563312,0.1209341868373674,0.0440296059211842,0.0134015603120624,0.0034630926185237,0.0008308861772354,0.0003620724144828,2.944588917783557e-05,0.7207686337267454,0.2329141828365673,0.0344804960992198,0.0118366873374674
44605,0.3684,0.7158,0.4842,0.2947,0.4105,0.4842,dbscan,0.4398,864.0,100.0,9.0,,,,1.0,0.74,0.0385607585974759,0.0967389193485966,0.9408511107129502,9.2709657287957,1.0472095700331718,24.85300235943764,3.5601413268514057,2.201621200016821,14.731077732562172,0.1,0.0008080808080808,0.0533581870700466,0.1400076915349536,0.021496660402753,0.1466173946118025,1.3457105920151509,1.5282351505350815,0.4919397236170121,0.2525481738981159,0.11552883996395,0.0479619973391699,0.0676553581391356,0.0151012832067293,0.0064535856830178,0.0025401270331745,0.0002548173898115,1.6093729882837647e-05,0.852833569374705,0.0633154156473971,0.0725022531221836,0.0113487618557143
41764,0.8713,0.809,0.8715,0.8603,0.8625,0.8398,agg,0.618,1467.0,1844.0,2.0,,,,,0.7554229934924078,0.0062907314036064,0.008799194035061,0.9986673816751148,54.36859107036695,0.0037139829270827,54.65457380095012,54.185924084786855,0.000114246038804,54.18645415504826,0.1990515860869719,1.7066392976649643e-05,0.0048875011256905,0.1147367203904579,0.0158805091707835,0.1260178922644857,1.5886135542370248,2.9875548392988467,0.5882484230143652,0.1985397712847725,0.1193394283142272,0.0571490480428452,0.0233467341076209,0.0081148616539773,0.0029926225994154,0.0016032571042238,0.0005802972349394,8.555664361287107e-05,0.8457943794864927,0.1042870388194671,0.0354278901638688,0.0144906915301712
41671,0.5752,0.58,,0.7584,0.6126,0.748,gmm,0.3463,16000.0,20.0,5.0,3.282878175233105,18.346919755678883,0.1763790317738566,0.9999999999999832,0.55,0.2544509537800943,0.5260408575420877,0.7517012300308729,5.158378925225985,0.5901026866914395,8.639083650361261,0.8321048093355775,1.1720031239765731,2.2388933039732906,0.00405,0.0631578947368421,0.2373438186523413,0.1626464235756019,0.0099762697329699,0.0998812781905094,1.7385649422882306,4.988675021108934,0.2716348869773954,0.4532504900980196,0.205234726945389,0.035411802360472,0.0194916583316663,0.008762152430486,0.0053593918783756,0.0008280056011202,2.5125025005001e-05,1.7603520704140828e-06,0.7914878175635127,0.164229325865173,0.0230862172434486,0.0211966393278655
44580,0.8271,0.8271,0.8737,0.8737,0.8737,0.8656,agg,0.3815,1600.0,2465.0,3.0,,,,,0.2515212981744422,0.0062980017273361,0.0153553657009698,0.8750232450073274,39.803568344273714,0.338601804428779,58.28604636146172,27.285113793356395,0.455248505249694,46.03874317664864,0.6478879310344827,1.3171412765733251e-05,0.0091027142010778,0.4175622519557833,0.0223785572895246,0.1495946432514368,0.3112459650017465,-0.6132944635230722,0.0001305503439649,0.0563985303314571,0.2005472170106316,0.2381801125703564,0.1931230456535334,0.1903236397748592,0.086400875547217,0.0294598186366479,0.0051188242651657,0.0003173858661663,0.640619918699187,0.3328783614759224,0.025650406504065,0.0008513133208255
1566,0.7957,0.7957,0.8236,0.7767,0.7957,0.8297,dictlearn,0.6088,969.0,100.0,2.0,3.078632137475178,9.644209153796163,0.9954751013996778,1.0,0.01,0.9955220783508858,0.9977795458914936,0.008316678585012,7.256533964654775,1.6739380549322505,24.55369425919786,0.415543061960502,2.542145535937107,1.3587841048556366,0.0023839009287925,1.0,0.0026127081447258,0.1202689165724776,0.0405309449000567,0.2013229865168326,2.104398795426587,3.868642255583116,0.7043322331107301,0.091819546435364,0.0564653003437129,0.0439278799819188,0.0255034158073842,0.0252646078004929,0.0182581514554495,0.0215609514793303,0.0057249955223498,0.007142918063267,0.8617408250816638,0.064377947786335,0.0457381299627288,0.0281430971692722
4153,0.7143,0.3429,0.6,0.6571,0.6857,0.5714,kmeans,0.9722,144.0,66.0,6.0,0.7301314833460577,2.3045785356336226,0.5948546970493955,1.0,0.1818181818181818,0.6953088151450131,0.8053404377741732,0.3406889772200714,10.333021101242933,0.4949064074652904,16.710577530504423,3.8664048314215984,0.6076850502211957,6.478550180107564,0.0046296296296296,0.5258741258741259,0.3622219852560697,0.3825591572853795,0.0398074408312202,0.1995180213194292,0.1145162710266402,-0.680853882692404,0.0905205905205905,0.134032634032634,0.143065268065268,0.1379176379176379,0.1894910644910644,0.1661810411810411,0.0841103341103341,0.0441919191919191,0.0034965034965034,0.0069930069930069,0.6351981351981352,0.3488733488733488,0.0158313908313908,9.712509712509713e-05
44791,1.0054,1.032,1.0054,1.0054,0.9919,1.0027,dbscan,0.4973,1600.0,100.0,2.0,,,,1.0,0.56,0.0432979229271275,0.1087792453346721,0.881132877868423,7.849280850828362,1.1183283711233167,17.37777356712492,2.5292098072700124,2.414830104186015,6.518552895494422,0.35034375,0.001010101010101,0.0368592156724661,0.0903282943750477,0.0097336561292892,0.0986592931724589,2.5583254974491427,8.66096497426043,0.658113664790494,0.2423092557848655,0.0579221388367729,0.0140689493433395,0.0221482176360225,0.0015462789243277,0.0024702939337085,0.0013875859912445,3.1269543464665416e-05,2.345215759849906e-06,0.8900742651657286,0.0632833020637898,0.0187812695434646,0.0278611632270168
44548,0.6187,0.9867,1.488,0.8987,0.5813,0.696,agg,0.5,1600.0,72.0,2.0,0.7649558714446081,1.823447043406776,0.3559321805320966,1.0,0.2777777777777778,0.4217331390799167,0.6946658548862037,0.5135578997467479,11.237797491576302,0.3460943007599677,16.699143011733327,4.965412985803298,0.2788983286515301,6.679391962042264,0.0289930555555555,0.1486697965571205,0.3017862532695909,0.3516942342325157,0.0152581843106988,0.1235240232128912,0.7201131938820736,0.2921078672893538,0.0005081300813008,0.0784029080675422,0.3176430581613508,0.2904237023139462,0.1831691682301438,0.0905073483427141,0.0304018136335209,0.0077055972482801,0.0010819262038774,0.0001563477173233,0.6819973420888055,0.2772600062539087,0.0345848968105065,0.0061577548467792
